,index,Utterance,Label
5801,162,"देखो, अपनी जबान सम्हाल के बात करो।",non-humor
5802,163,वरना वरना गला दबा दूंगा!,humor
5803,164,मैं भी गला दबा दूंगा!,humor
5804,165,दबा? कैसे दबाओगे?,non-humor
5805,166,"शांत शांत शांत, कुलकर्णी।",non-humor
5806,167,शांत हो जाओ कुलकर्णी.,non-humor
5807,168,"मायंकर, शांत मायंकर शांत। शांत हो जाओ।",humor
5808,169,समझा दो इनको।,non-humor
5809,170,नहीं तो काट डालुंगा।,non-humor
5810,171,"हां, बड़ा आया काटने वाला!",non-humor
5811,172,बड़ा आया काटने वाला।,non-humor
5812,173,सुबह से कोई मिला नहीं इसे ।।,non-humor
5813,174,लक्ष्मी!,non-humor
5814,175,सर!,non-humor
5815,176,"मैंने तुम्हें पिछले हफ्ते, एक फाइल दी थी कम्पलिट करने को।",non-humor
5816,177,फाइल कम्पलिट हुई या नहीं?,non-humor
5817,178,नो सर।,non-humor
5818,179,नो सर! क्यों!,humor
5819,180,"सर, पहले से इतना सारा काम पेडिग है ना सर।",non-humor
5820,181,एक काम ठीक से नहीं होता।,non-humor
5821,182,"लाओ, मुझे दो वो फाइल। मैं ही कम्पलिट करता हूं।",non-humor
5822,183,"फाइल दो, लक्ष्मी!",non-humor
5823,184,इसमें भी लेट।,humor
5824,185,लड़की है या मजाक!,non-humor
5825,186,लिपस्टिक!,humor
5826,187,अइयो!,non-humor
5827,188,नेल पॉलिश! पाउडर।,humor
5828,189,ये सब क्या है?,non-humor
5829,190,"मेकअप का सामान, लक्ष्मी।",non-humor
5830,191,तुम मेकअप करने आती हो ऑफिस में।,humor
5831,192,"इसीलिए .. इसीलिए, ये फाइल्स  इनकम्पलिट रहती है।",non-humor
5832,193,किसी काम के नहीं हो!,non-humor
5833,194,तुम लोग निकम्में हो। लक्कारा हो!,humor
5834,195,सब के सब एक काम ठीक से नहीं कर सकते।,non-humor
5835,196,काम चोर कहीं के,non-humor
5836,197,"सर, आप हम लोगों के साथ इस तरह से बात नहीं कर सकता।",humor
5837,198,और सर अगर बात कर भी लिया,non-humor
5838,199,तो ऐसे फ़ाइल फाड़ के नहीं फेक सकता सर।,non-humor
5839,200,अरे तुम फाइल फेकने की बात कर रही हो?,non-humor
5840,201,मैं तो तुम्हें भी फेक दूंगा।,humor
5841,202,"मिस्टर कुलकर्णी, तुम हमारे साथ ऐसा बर्ताव नहीं कर सकता है।",humor
5842,203,हम एचआर के पास जाएगा।,humor
5843,204,तेरे को जिधर जाने का है जा।,humor
5844,205,जिसको कम्पलेंट करना है कर।,humor
5845,206,मुझे मत सिखा!,non-humor
5846,207,हट! हट! हट!,non-humor
5847,208,"अरे कुलकर्णी, सुन!",non-humor
5848,209,कुलकर्णी ।।,humor
5849,210,हुआ क्या है तुझे?,non-humor
5850,211,"अरे क्या बताऊं, गोखले।",non-humor
5851,212,सुबह से एक काम ठीक से नहीं हो रहा है यार।,non-humor
5852,213,क्या हुआ?,non-humor
5853,214,क्या हुआ?,non-humor
5854,215,"सुबह-सुबह, उस दिलरुबा के बच्चे ने चिंटू के हांथ में एक ऐसा खिलौने वाला तोता दे दिया है",non-humor
5855,216,जो बार-बार मुझे बेवकूफ बुलाता है।,humor
5856,217,हंस क्या रहा है? मैं बेवकूफ हूँ?,non-humor
5857,218,नहीं नहीं,humor
5858,219,"फिर, ट्रेन से आ रहा था मेरे बगल में एक गंजा बैठ था।",non-humor
5859,220,सर पर चमेली का तेल लगा कर।,non-humor
5860,221,"वही तो। इसीलिए, मैंने उससे कहा भाई थोड़ा मुझसे दूर बैठो।",non-humor
5861,222,तो गुस्सा हो गया यार।,non-humor
5862,223,गंजे ने बहुत धोया यार बहुत धोया।,humor
5863,224,और यहा आते ही हमारा ये स्टाफ,non-humor
